time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,weathercode,Year,month,Day,hour,season,weather_Description
2024-10-09 10:00:00,26.9,64,0.0,6.3,0,2024,10,9,10,Autumn,Clear sky
2024-10-09 11:00:00,28.6,57,0.0,7.0,0,2024,10,9,11,Autumn,Clear sky
2024-10-09 12:00:00,30.0,50,0.0,8.6,0,2024,10,9,12,Autumn,Clear sky
2024-10-09 13:00:00,30.8,46,0.0,9.6,0,2024,10,9,13,Autumn,Clear sky
2024-10-09 14:00:00,31.1,44,0.0,10.6,0,2024,10,9,14,Autumn,Clear sky
2024-10-09 15:00:00,31.0,43,0.0,10.3,0,2024,10,9,15,Autumn,Clear sky
2024-10-09 16:00:00,29.9,51,0.0,10.2,1,2024,10,9,16,Autumn,Mainly clear
2024-10-09 17:00:00,28.0,55,0.0,11.1,0,2024,10,9,17,Autumn,Clear sky
2024-10-09 18:00:00,25.7,61,0.0,7.8,0,2024,10,9,18,Autumn,Clear sky
2024-10-09 19:00:00,24.9,60,0.0,9.6,0,2024,10,9,19,Autumn,Clear sky
2024-10-09 20:00:00,24.4,60,0.0,8.9,0,2024,10,9,20,Autumn,Clear sky
2024-10-09 21:00:00,23.4,65,0.0,7.8,0,2024,10,9,21,Autumn,Clear sky
2024-10-09 22:00:00,22.6,70,0.0,7.2,0,2024,10,9,22,Autumn,Clear sky
2024-10-09 23:00:00,21.5,76,0.0,9.2,0,2024,10,9,23,Autumn,Clear sky
2024-10-10 00:00:00,21.0,77,0.0,7.9,0,2024,10,10,0,Autumn,Clear sky
2024-10-10 01:00:00,21.0,76,0.0,6.6,0,2024,10,10,1,Autumn,Clear sky
2024-10-10 02:00:00,20.6,78,0.0,6.9,0,2024,10,10,2,Autumn,Clear sky
2024-10-10 03:00:00,20.2,80,0.0,6.8,0,2024,10,10,3,Autumn,Clear sky
2024-10-10 04:00:00,19.7,82,0.0,6.6,0,2024,10,10,4,Autumn,Clear sky
2024-10-10 05:00:00,19.4,83,0.0,6.5,0,2024,10,10,5,Autumn,Clear sky
2024-10-10 06:00:00,19.4,86,0.0,5.1,0,2024,10,10,6,Autumn,Clear sky
2024-10-10 07:00:00,20.6,81,0.0,7.0,0,2024,10,10,7,Autumn,Clear sky
2024-10-10 08:00:00,23.1,73,0.0,4.5,0,2024,10,10,8,Autumn,Clear sky
2024-10-10 09:00:00,25.5,66,0.0,3.1,0,2024,10,10,9,Autumn,Clear sky
2024-10-10 10:00:00,27.6,56,0.0,5.3,0,2024,10,10,10,Autumn,Clear sky
2024-10-10 11:00:00,29.1,51,0.0,7.0,0,2024,10,10,11,Autumn,Clear sky
2024-10-10 12:00:00,30.1,47,0.0,9.3,0,2024,10,10,12,Autumn,Clear sky
2024-10-10 13:00:00,30.8,43,0.0,10.7,0,2024,10,10,13,Autumn,Clear sky
2024-10-10 14:00:00,31.1,40,0.0,11.6,0,2024,10,10,14,Autumn,Clear sky
2024-10-10 15:00:00,30.9,40,0.0,11.2,0,2024,10,10,15,Autumn,Clear sky
2024-10-10 16:00:00,29.9,49,0.0,8.2,0,2024,10,10,16,Autumn,Clear sky
2024-10-10 17:00:00,27.5,56,0.0,7.5,0,2024,10,10,17,Autumn,Clear sky
2024-10-10 18:00:00,25.4,60,0.0,8.3,0,2024,10,10,18,Autumn,Clear sky
2024-10-10 19:00:00,24.1,64,0.0,10.4,0,2024,10,10,19,Autumn,Clear sky
2024-10-10 20:00:00,23.5,67,0.0,9.4,0,2024,10,10,20,Autumn,Clear sky
2024-10-10 21:00:00,23.7,67,0.0,7.5,0,2024,10,10,21,Autumn,Clear sky
2024-10-10 22:00:00,23.5,67,0.0,7.3,0,2024,10,10,22,Autumn,Clear sky
2024-10-10 23:00:00,22.4,72,0.0,8.0,0,2024,10,10,23,Autumn,Clear sky
2024-10-11 00:00:00,21.2,77,0.0,7.1,0,2024,10,11,0,Autumn,Clear sky
2024-10-11 01:00:00,20.4,82,0.0,10.1,0,2024,10,11,1,Autumn,Clear sky
2024-10-11 02:00:00,21.5,76,0.0,7.9,0,2024,10,11,2,Autumn,Clear sky
2024-10-11 03:00:00,20.0,83,0.0,8.9,0,2024,10,11,3,Autumn,Clear sky
2024-10-11 04:00:00,19.9,83,0.0,6.0,0,2024,10,11,4,Autumn,Clear sky
2024-10-11 05:00:00,19.4,85,0.0,7.3,0,2024,10,11,5,Autumn,Clear sky
2024-10-11 06:00:00,21.5,76,0.0,3.4,0,2024,10,11,6,Autumn,Clear sky
2024-10-11 07:00:00,21.4,80,0.0,3.3,0,2024,10,11,7,Autumn,Clear sky
2024-10-11 08:00:00,23.5,77,0.0,5.9,0,2024,10,11,8,Autumn,Clear sky
2024-10-11 09:00:00,25.9,69,0.0,6.1,0,2024,10,11,9,Autumn,Clear sky
2024-10-11 10:00:00,27.8,61,0.0,7.3,0,2024,10,11,10,Autumn,Clear sky
2024-10-11 11:00:00,29.5,54,0.0,8.9,0,2024,10,11,11,Autumn,Clear sky
2024-10-11 12:00:00,30.6,47,0.0,12.4,0,2024,10,11,12,Autumn,Clear sky
2024-10-11 13:00:00,31.3,40,0.0,13.1,0,2024,10,11,13,Autumn,Clear sky
2024-10-11 14:00:00,31.5,36,0.0,13.2,0,2024,10,11,14,Autumn,Clear sky
2024-10-11 15:00:00,31.2,37,0.0,11.9,0,2024,10,11,15,Autumn,Clear sky
2024-10-11 16:00:00,30.0,47,0.0,7.1,0,2024,10,11,16,Autumn,Clear sky
2024-10-11 17:00:00,27.3,58,0.0,6.9,0,2024,10,11,17,Autumn,Clear sky
2024-10-11 18:00:00,24.9,64,0.0,10.6,0,2024,10,11,18,Autumn,Clear sky
2024-10-11 19:00:00,24.0,66,0.0,10.8,0,2024,10,11,19,Autumn,Clear sky
2024-10-11 20:00:00,24.0,65,0.0,8.7,0,2024,10,11,20,Autumn,Clear sky
2024-10-11 21:00:00,26.2,53,0.0,5.0,0,2024,10,11,21,Autumn,Clear sky
2024-10-11 22:00:00,25.5,55,0.0,4.8,0,2024,10,11,22,Autumn,Clear sky
2024-10-11 23:00:00,20.7,78,0.0,8.6,0,2024,10,11,23,Autumn,Clear sky
2024-10-12 00:00:00,22.8,67,0.0,6.6,0,2024,10,12,0,Autumn,Clear sky
2024-10-12 01:00:00,22.6,67,0.0,4.7,0,2024,10,12,1,Autumn,Clear sky
2024-10-12 02:00:00,21.4,72,0.0,4.7,0,2024,10,12,2,Autumn,Clear sky
2024-10-12 03:00:00,21.4,72,0.0,3.0,0,2024,10,12,3,Autumn,Clear sky
2024-10-12 04:00:00,20.3,77,0.0,2.2,0,2024,10,12,4,Autumn,Clear sky
2024-10-12 05:00:00,20.6,75,0.0,4.8,0,2024,10,12,5,Autumn,Clear sky
2024-10-12 06:00:00,20.1,82,0.0,6.1,0,2024,10,12,6,Autumn,Clear sky
2024-10-12 07:00:00,20.9,81,0.0,3.9,0,2024,10,12,7,Autumn,Clear sky
2024-10-12 08:00:00,23.0,77,0.0,3.2,0,2024,10,12,8,Autumn,Clear sky
2024-10-12 09:00:00,25.8,70,0.0,2.8,0,2024,10,12,9,Autumn,Clear sky
2024-10-12 10:00:00,28.0,60,0.0,4.5,0,2024,10,12,10,Autumn,Clear sky
2024-10-12 11:00:00,29.6,54,0.0,6.0,0,2024,10,12,11,Autumn,Clear sky
2024-10-12 12:00:00,30.8,49,0.0,6.1,0,2024,10,12,12,Autumn,Clear sky
2024-10-12 13:00:00,31.5,45,0.0,6.8,0,2024,10,12,13,Autumn,Clear sky
2024-10-12 14:00:00,32.0,41,0.0,7.2,0,2024,10,12,14,Autumn,Clear sky
2024-10-12 15:00:00,32.0,39,0.0,6.3,0,2024,10,12,15,Autumn,Clear sky
2024-10-12 16:00:00,31.1,52,0.0,3.1,0,2024,10,12,16,Autumn,Clear sky
2024-10-12 17:00:00,28.4,67,0.0,7.1,0,2024,10,12,17,Autumn,Clear sky
2024-10-12 18:00:00,25.9,62,0.0,8.5,0,2024,10,12,18,Autumn,Clear sky
2024-10-12 19:00:00,25.1,64,0.0,7.9,0,2024,10,12,19,Autumn,Clear sky
2024-10-12 20:00:00,25.3,61,0.0,7.1,0,2024,10,12,20,Autumn,Clear sky
2024-10-12 21:00:00,24.7,64,0.0,6.3,0,2024,10,12,21,Autumn,Clear sky
2024-10-12 22:00:00,23.4,70,0.0,6.1,0,2024,10,12,22,Autumn,Clear sky
2024-10-12 23:00:00,23.4,69,0.0,6.1,0,2024,10,12,23,Autumn,Clear sky
2024-10-13 00:00:00,21.9,75,0.0,3.9,0,2024,10,13,0,Autumn,Clear sky
2024-10-13 01:00:00,20.5,79,0.0,3.6,0,2024,10,13,1,Autumn,Clear sky
2024-10-13 02:00:00,19.8,82,0.0,4.1,0,2024,10,13,2,Autumn,Clear sky
2024-10-13 03:00:00,19.7,82,0.0,3.7,0,2024,10,13,3,Autumn,Clear sky
2024-10-13 04:00:00,21.5,73,0.0,1.7,0,2024,10,13,4,Autumn,Clear sky
2024-10-13 05:00:00,20.9,76,0.0,2.2,0,2024,10,13,5,Autumn,Clear sky
2024-10-13 06:00:00,19.1,88,0.0,5.1,0,2024,10,13,6,Autumn,Clear sky
2024-10-13 07:00:00,20.4,84,0.0,7.2,0,2024,10,13,7,Autumn,Clear sky
2024-10-13 08:00:00,23.2,76,0.0,6.9,0,2024,10,13,8,Autumn,Clear sky
2024-10-13 09:00:00,26.1,68,0.0,5.5,0,2024,10,13,9,Autumn,Clear sky
2024-10-13 10:00:00,28.4,59,0.0,6.9,0,2024,10,13,10,Autumn,Clear sky
2024-10-13 11:00:00,29.9,50,0.0,8.0,0,2024,10,13,11,Autumn,Clear sky
2024-10-13 12:00:00,30.9,44,0.0,6.7,0,2024,10,13,12,Autumn,Clear sky
2024-10-13 13:00:00,31.4,41,0.0,5.4,0,2024,10,13,13,Autumn,Clear sky
2024-10-13 14:00:00,31.7,39,0.0,4.6,0,2024,10,13,14,Autumn,Clear sky
2024-10-13 15:00:00,31.7,39,0.0,3.6,0,2024,10,13,15,Autumn,Clear sky
2024-10-13 16:00:00,30.9,48,0.0,3.1,0,2024,10,13,16,Autumn,Clear sky
2024-10-13 17:00:00,28.0,65,0.0,6.1,0,2024,10,13,17,Autumn,Clear sky
2024-10-13 18:00:00,25.4,63,0.0,7.5,0,2024,10,13,18,Autumn,Clear sky
2024-10-13 19:00:00,24.0,63,0.0,10.3,0,2024,10,13,19,Autumn,Clear sky
2024-10-13 20:00:00,23.3,64,0.0,9.9,0,2024,10,13,20,Autumn,Clear sky
2024-10-13 21:00:00,22.2,71,0.0,8.9,0,2024,10,13,21,Autumn,Clear sky
2024-10-13 22:00:00,21.5,75,0.0,9.9,0,2024,10,13,22,Autumn,Clear sky
2024-10-13 23:00:00,22.0,71,0.0,8.6,0,2024,10,13,23,Autumn,Clear sky
2024-10-14 00:00:00,22.6,65,0.0,7.7,0,2024,10,14,0,Autumn,Clear sky
2024-10-14 01:00:00,21.5,69,0.0,7.0,0,2024,10,14,1,Autumn,Clear sky
2024-10-14 02:00:00,21.2,69,0.0,7.2,0,2024,10,14,2,Autumn,Clear sky
2024-10-14 03:00:00,20.4,72,0.0,3.9,0,2024,10,14,3,Autumn,Clear sky
2024-10-14 04:00:00,19.5,76,0.0,3.3,0,2024,10,14,4,Autumn,Clear sky
2024-10-14 05:00:00,20.4,72,0.0,3.4,0,2024,10,14,5,Autumn,Clear sky
2024-10-14 06:00:00,19.9,78,0.0,5.3,0,2024,10,14,6,Autumn,Clear sky
2024-10-14 07:00:00,20.8,77,0.0,4.0,0,2024,10,14,7,Autumn,Clear sky
2024-10-14 08:00:00,22.8,73,0.0,2.3,0,2024,10,14,8,Autumn,Clear sky
2024-10-14 09:00:00,25.3,66,0.0,2.6,0,2024,10,14,9,Autumn,Clear sky
2024-10-14 10:00:00,27.5,58,0.0,8.0,0,2024,10,14,10,Autumn,Clear sky
2024-10-14 11:00:00,29.1,49,0.0,8.3,0,2024,10,14,11,Autumn,Clear sky
2024-10-14 12:00:00,30.5,43,0.0,7.9,0,2024,10,14,12,Autumn,Clear sky
2024-10-14 13:00:00,31.3,39,0.0,6.5,0,2024,10,14,13,Autumn,Clear sky
2024-10-14 14:00:00,31.6,36,0.0,6.3,0,2024,10,14,14,Autumn,Clear sky
2024-10-14 15:00:00,31.6,37,0.0,7.6,0,2024,10,14,15,Autumn,Clear sky
2024-10-14 16:00:00,30.5,49,0.0,5.4,0,2024,10,14,16,Autumn,Clear sky
2024-10-14 17:00:00,27.6,60,0.0,7.8,0,2024,10,14,17,Autumn,Clear sky
2024-10-14 18:00:00,25.0,59,0.0,8.5,0,2024,10,14,18,Autumn,Clear sky
2024-10-14 19:00:00,24.0,60,0.0,9.5,0,2024,10,14,19,Autumn,Clear sky
2024-10-14 20:00:00,22.9,63,0.0,11.2,0,2024,10,14,20,Autumn,Clear sky
2024-10-14 21:00:00,22.2,66,0.0,10.2,0,2024,10,14,21,Autumn,Clear sky
2024-10-14 22:00:00,21.8,69,0.0,8.5,0,2024,10,14,22,Autumn,Clear sky
2024-10-14 23:00:00,21.2,72,0.0,8.5,0,2024,10,14,23,Autumn,Clear sky
2024-10-15 00:00:00,20.5,76,0.0,9.8,0,2024,10,15,0,Autumn,Clear sky
2024-10-15 01:00:00,19.9,79,0.0,10.4,0,2024,10,15,1,Autumn,Clear sky
2024-10-15 02:00:00,19.7,78,0.0,9.5,0,2024,10,15,2,Autumn,Clear sky
2024-10-15 03:00:00,19.7,74,0.0,7.5,0,2024,10,15,3,Autumn,Clear sky
2024-10-15 04:00:00,19.3,73,0.0,8.5,0,2024,10,15,4,Autumn,Clear sky
2024-10-15 05:00:00,18.8,74,0.0,10.7,0,2024,10,15,5,Autumn,Clear sky
2024-10-15 06:00:00,19.5,76,0.0,4.7,0,2024,10,15,6,Autumn,Clear sky
2024-10-15 07:00:00,20.4,76,0.0,3.0,0,2024,10,15,7,Autumn,Clear sky
2024-10-15 08:00:00,22.8,75,0.0,1.5,0,2024,10,15,8,Autumn,Clear sky
2024-10-15 09:00:00,25.4,62,0.0,3.7,0,2024,10,15,9,Autumn,Clear sky
2024-10-15 10:00:00,27.5,55,0.0,2.4,0,2024,10,15,10,Autumn,Clear sky
2024-10-15 11:00:00,29.1,49,0.0,3.4,0,2024,10,15,11,Autumn,Clear sky
2024-10-15 12:00:00,30.5,44,0.0,6.2,0,2024,10,15,12,Autumn,Clear sky
2024-10-15 13:00:00,31.4,40,0.0,8.2,0,2024,10,15,13,Autumn,Clear sky
2024-10-15 14:00:00,31.8,40,0.0,8.2,0,2024,10,15,14,Autumn,Clear sky
2024-10-15 15:00:00,31.6,40,0.0,8.7,0,2024,10,15,15,Autumn,Clear sky
2024-10-15 16:00:00,30.5,48,0.0,6.7,0,2024,10,15,16,Autumn,Clear sky
2024-10-15 17:00:00,27.6,59,0.0,8.1,0,2024,10,15,17,Autumn,Clear sky
2024-10-15 18:00:00,25.5,59,0.0,7.9,0,2024,10,15,18,Autumn,Clear sky
2024-10-15 19:00:00,26.5,53,0.0,4.0,0,2024,10,15,19,Autumn,Clear sky
2024-10-15 20:00:00,25.6,56,0.0,1.8,0,2024,10,15,20,Autumn,Clear sky
2024-10-15 21:00:00,21.4,76,0.0,6.5,0,2024,10,15,21,Autumn,Clear sky
2024-10-15 22:00:00,20.6,78,0.0,7.8,0,2024,10,15,22,Autumn,Clear sky
2024-10-15 23:00:00,20.8,76,0.0,8.0,0,2024,10,15,23,Autumn,Clear sky
2024-10-16 00:00:00,22.1,68,0.0,5.7,0,2024,10,16,0,Autumn,Clear sky
2024-10-16 01:00:00,22.6,66,0.0,4.1,0,2024,10,16,1,Autumn,Clear sky
2024-10-16 02:00:00,20.2,77,0.0,1.6,0,2024,10,16,2,Autumn,Clear sky
2024-10-16 03:00:00,19.1,82,0.0,2.8,0,2024,10,16,3,Autumn,Clear sky
2024-10-16 04:00:00,18.5,84,0.0,3.1,0,2024,10,16,4,Autumn,Clear sky
2024-10-16 05:00:00,17.5,89,0.0,4.6,0,2024,10,16,5,Autumn,Clear sky
2024-10-16 06:00:00,18.0,91,0.0,5.0,0,2024,10,16,6,Autumn,Clear sky
2024-10-16 07:00:00,19.5,84,0.0,8.6,0,2024,10,16,7,Autumn,Clear sky
2024-10-16 08:00:00,22.9,72,0.0,8.9,3,2024,10,16,8,Autumn,Overcast
2024-10-16 09:00:00,25.8,66,0.0,6.2,3,2024,10,16,9,Autumn,Overcast
2024-10-16 10:00:00,28.2,56,0.0,6.9,1,2024,10,16,10,Autumn,Mainly clear
2024-10-16 11:00:00,30.1,48,0.0,8.8,0,2024,10,16,11,Autumn,Clear sky
2024-10-16 12:00:00,31.3,42,0.0,8.4,0,2024,10,16,12,Autumn,Clear sky
2024-10-16 13:00:00,32.1,38,0.0,8.6,0,2024,10,16,13,Autumn,Clear sky
2024-10-16 14:00:00,32.5,35,0.0,8.7,0,2024,10,16,14,Autumn,Clear sky
2024-10-16 15:00:00,32.3,36,0.0,7.4,0,2024,10,16,15,Autumn,Clear sky
2024-10-16 16:00:00,31.0,52,0.0,4.3,0,2024,10,16,16,Autumn,Clear sky
2024-10-16 17:00:00,29.0,58,0.0,6.2,0,2024,10,16,17,Autumn,Clear sky
2024-10-16 18:00:00,24.4,65,0.0,10.2,0,2024,10,16,18,Autumn,Clear sky
2024-10-16 19:00:00,23.4,65,0.0,9.5,0,2024,10,16,19,Autumn,Clear sky
2024-10-16 20:00:00,23.5,59,0.0,7.4,0,2024,10,16,20,Autumn,Clear sky
2024-10-16 21:00:00,23.2,59,0.0,9.7,0,2024,10,16,21,Autumn,Clear sky
2024-10-16 22:00:00,22.6,62,0.0,9.0,0,2024,10,16,22,Autumn,Clear sky
2024-10-16 23:00:00,22.0,63,0.0,9.0,0,2024,10,16,23,Autumn,Clear sky
2024-10-17 00:00:00,21.5,63,0.0,9.2,0,2024,10,17,0,Autumn,Clear sky
2024-10-17 01:00:00,21.1,63,0.0,9.4,0,2024,10,17,1,Autumn,Clear sky
2024-10-17 02:00:00,21.0,64,0.0,9.0,0,2024,10,17,2,Autumn,Clear sky
2024-10-17 03:00:00,20.4,66,0.0,7.7,0,2024,10,17,3,Autumn,Clear sky
2024-10-17 04:00:00,19.9,69,0.0,7.5,0,2024,10,17,4,Autumn,Clear sky
2024-10-17 05:00:00,19.5,70,0.0,7.2,0,2024,10,17,5,Autumn,Clear sky
2024-10-17 06:00:00,19.0,77,0.0,6.4,0,2024,10,17,6,Autumn,Clear sky
2024-10-17 07:00:00,19.8,76,0.0,9.2,0,2024,10,17,7,Autumn,Clear sky
2024-10-17 08:00:00,22.1,72,0.0,9.7,0,2024,10,17,8,Autumn,Clear sky
2024-10-17 09:00:00,24.8,64,0.0,8.3,0,2024,10,17,9,Autumn,Clear sky
2024-10-17 10:00:00,27.2,57,0.0,8.5,0,2024,10,17,10,Autumn,Clear sky
2024-10-17 11:00:00,29.2,51,0.0,8.7,0,2024,10,17,11,Autumn,Clear sky
2024-10-17 12:00:00,30.8,46,0.0,7.8,0,2024,10,17,12,Autumn,Clear sky
2024-10-17 13:00:00,31.8,42,0.0,5.6,0,2024,10,17,13,Autumn,Clear sky
2024-10-17 14:00:00,32.4,39,0.0,3.6,0,2024,10,17,14,Autumn,Clear sky
2024-10-17 15:00:00,32.5,39,0.0,3.5,0,2024,10,17,15,Autumn,Clear sky
2024-10-17 16:00:00,31.3,62,0.0,3.5,0,2024,10,17,16,Autumn,Clear sky
2024-10-17 17:00:00,29.1,57,0.0,5.0,0,2024,10,17,17,Autumn,Clear sky
2024-10-17 18:00:00,26.0,66,0.0,5.6,0,2024,10,17,18,Autumn,Clear sky
2024-10-17 19:00:00,24.1,73,0.0,7.7,0,2024,10,17,19,Autumn,Clear sky
2024-10-17 20:00:00,23.5,74,0.0,7.2,0,2024,10,17,20,Autumn,Clear sky
2024-10-17 21:00:00,22.5,76,0.0,6.6,0,2024,10,17,21,Autumn,Clear sky
2024-10-17 22:00:00,21.9,77,0.0,6.7,0,2024,10,17,22,Autumn,Clear sky
2024-10-17 23:00:00,21.4,77,0.0,7.6,0,2024,10,17,23,Autumn,Clear sky
2024-10-18 00:00:00,21.1,78,0.0,6.2,0,2024,10,18,0,Autumn,Clear sky
2024-10-18 01:00:00,20.2,82,0.0,8.8,0,2024,10,18,1,Autumn,Clear sky
2024-10-18 02:00:00,20.0,83,0.0,7.5,0,2024,10,18,2,Autumn,Clear sky
2024-10-18 03:00:00,19.8,84,0.0,5.2,0,2024,10,18,3,Autumn,Clear sky
2024-10-18 04:00:00,19.6,83,0.0,6.3,0,2024,10,18,4,Autumn,Clear sky
2024-10-18 05:00:00,19.5,83,0.0,6.5,0,2024,10,18,5,Autumn,Clear sky
2024-10-18 06:00:00,20.0,84,0.0,7.0,0,2024,10,18,6,Autumn,Clear sky
2024-10-18 07:00:00,20.8,82,0.0,8.7,0,2024,10,18,7,Autumn,Clear sky
2024-10-18 08:00:00,22.9,77,0.0,7.6,0,2024,10,18,8,Autumn,Clear sky
2024-10-18 09:00:00,25.8,70,0.0,6.1,0,2024,10,18,9,Autumn,Clear sky
2024-10-18 10:00:00,28.8,58,0.0,6.8,0,2024,10,18,10,Autumn,Clear sky
2024-10-18 11:00:00,30.7,47,0.0,6.8,0,2024,10,18,11,Autumn,Clear sky
2024-10-18 12:00:00,31.8,42,0.0,6.2,0,2024,10,18,12,Autumn,Clear sky
2024-10-18 13:00:00,32.4,39,0.0,5.4,0,2024,10,18,13,Autumn,Clear sky
2024-10-18 14:00:00,32.8,36,0.0,5.0,0,2024,10,18,14,Autumn,Clear sky
2024-10-18 15:00:00,32.8,36,0.0,4.2,0,2024,10,18,15,Autumn,Clear sky
2024-10-18 16:00:00,31.5,55,0.0,2.0,0,2024,10,18,16,Autumn,Clear sky
2024-10-18 17:00:00,29.1,60,0.0,4.9,0,2024,10,18,17,Autumn,Clear sky
2024-10-18 18:00:00,26.8,62,0.0,6.7,0,2024,10,18,18,Autumn,Clear sky
2024-10-18 19:00:00,27.8,52,0.0,4.7,0,2024,10,18,19,Autumn,Clear sky
2024-10-18 20:00:00,24.2,65,0.0,4.9,0,2024,10,18,20,Autumn,Clear sky
2024-10-18 21:00:00,24.3,62,0.0,6.5,0,2024,10,18,21,Autumn,Clear sky
2024-10-18 22:00:00,23.5,65,0.0,8.9,0,2024,10,18,22,Autumn,Clear sky
2024-10-18 23:00:00,23.0,68,0.0,6.9,0,2024,10,18,23,Autumn,Clear sky
2024-10-19 00:00:00,22.1,72,0.0,6.0,0,2024,10,19,0,Autumn,Clear sky
2024-10-19 01:00:00,21.1,79,0.0,8.1,0,2024,10,19,1,Autumn,Clear sky
2024-10-19 02:00:00,20.9,79,0.0,6.6,0,2024,10,19,2,Autumn,Clear sky
2024-10-19 03:00:00,21.8,74,0.0,2.3,0,2024,10,19,3,Autumn,Clear sky
2024-10-19 04:00:00,21.6,75,0.0,0.4,0,2024,10,19,4,Autumn,Clear sky
2024-10-19 05:00:00,21.5,75,0.0,3.3,0,2024,10,19,5,Autumn,Clear sky
2024-10-19 06:00:00,19.2,90,0.0,4.0,0,2024,10,19,6,Autumn,Clear sky
2024-10-19 07:00:00,20.3,87,0.0,7.2,0,2024,10,19,7,Autumn,Clear sky
2024-10-19 08:00:00,22.9,79,0.0,5.7,0,2024,10,19,8,Autumn,Clear sky
2024-10-19 09:00:00,25.9,71,0.0,5.1,0,2024,10,19,9,Autumn,Clear sky
2024-10-19 10:00:00,28.4,60,0.0,5.1,0,2024,10,19,10,Autumn,Clear sky
2024-10-19 11:00:00,30.0,52,0.0,4.0,0,2024,10,19,11,Autumn,Clear sky
2024-10-19 12:00:00,30.8,46,0.0,2.0,0,2024,10,19,12,Autumn,Clear sky
2024-10-19 13:00:00,31.2,44,0.0,1.3,0,2024,10,19,13,Autumn,Clear sky
2024-10-19 14:00:00,31.4,42,0.0,2.2,0,2024,10,19,14,Autumn,Clear sky
2024-10-19 15:00:00,31.3,42,0.0,2.5,0,2024,10,19,15,Autumn,Clear sky
2024-10-19 16:00:00,30.6,49,0.0,2.2,0,2024,10,19,16,Autumn,Clear sky
2024-10-19 17:00:00,28.8,57,0.0,4.7,0,2024,10,19,17,Autumn,Clear sky
2024-10-19 18:00:00,29.3,49,0.0,3.7,0,2024,10,19,18,Autumn,Clear sky
2024-10-19 19:00:00,28.2,51,0.0,4.4,0,2024,10,19,19,Autumn,Clear sky
2024-10-19 20:00:00,27.8,51,0.0,1.5,0,2024,10,19,20,Autumn,Clear sky
2024-10-19 21:00:00,27.1,53,0.0,2.6,0,2024,10,19,21,Autumn,Clear sky
2024-10-19 22:00:00,24.2,66,0.0,5.4,0,2024,10,19,22,Autumn,Clear sky
2024-10-19 23:00:00,22.9,73,0.0,5.8,0,2024,10,19,23,Autumn,Clear sky
2024-10-20 00:00:00,23.2,72,0.0,4.5,0,2024,10,20,0,Autumn,Clear sky
2024-10-20 01:00:00,23.2,72,0.0,4.5,0,2024,10,20,1,Autumn,Clear sky
2024-10-20 02:00:00,22.7,73,0.0,4.5,0,2024,10,20,2,Autumn,Clear sky
2024-10-20 03:00:00,20.8,81,0.0,4.2,0,2024,10,20,3,Autumn,Clear sky
2024-10-20 04:00:00,19.8,84,0.0,4.5,0,2024,10,20,4,Autumn,Clear sky
2024-10-20 05:00:00,19.5,84,0.0,5.9,0,2024,10,20,5,Autumn,Clear sky
2024-10-20 06:00:00,20.0,83,0.0,6.5,0,2024,10,20,6,Autumn,Clear sky
2024-10-20 07:00:00,20.8,82,0.0,8.5,0,2024,10,20,7,Autumn,Clear sky
2024-10-20 08:00:00,23.3,75,0.0,8.0,0,2024,10,20,8,Autumn,Clear sky
2024-10-20 09:00:00,26.0,68,0.0,7.6,0,2024,10,20,9,Autumn,Clear sky
2024-10-20 10:00:00,28.3,59,0.0,8.4,0,2024,10,20,10,Autumn,Clear sky
2024-10-20 11:00:00,30.0,50,0.0,8.9,0,2024,10,20,11,Autumn,Clear sky
2024-10-20 12:00:00,30.8,46,0.0,7.4,0,2024,10,20,12,Autumn,Clear sky
2024-10-20 13:00:00,31.2,44,0.0,5.6,0,2024,10,20,13,Autumn,Clear sky
2024-10-20 14:00:00,31.4,43,0.0,3.1,0,2024,10,20,14,Autumn,Clear sky
2024-10-20 15:00:00,31.4,42,0.0,0.9,0,2024,10,20,15,Autumn,Clear sky
2024-10-20 16:00:00,30.8,49,0.0,2.4,0,2024,10,20,16,Autumn,Clear sky
2024-10-20 17:00:00,27.8,60,0.0,6.5,0,2024,10,20,17,Autumn,Clear sky
2024-10-20 18:00:00,25.5,67,0.0,6.9,0,2024,10,20,18,Autumn,Clear sky
2024-10-20 19:00:00,24.5,69,0.0,8.0,0,2024,10,20,19,Autumn,Clear sky
2024-10-20 20:00:00,24.2,69,0.0,7.2,0,2024,10,20,20,Autumn,Clear sky
2024-10-20 21:00:00,23.3,72,0.0,6.2,0,2024,10,20,21,Autumn,Clear sky
2024-10-20 22:00:00,22.4,77,0.0,6.0,0,2024,10,20,22,Autumn,Clear sky
2024-10-20 23:00:00,21.0,85,0.0,7.3,0,2024,10,20,23,Autumn,Clear sky
2024-10-21 00:00:00,20.9,86,0.0,7.0,0,2024,10,21,0,Autumn,Clear sky
2024-10-21 01:00:00,20.5,87,0.0,6.6,0,2024,10,21,1,Autumn,Clear sky
2024-10-21 02:00:00,20.7,85,0.0,6.1,0,2024,10,21,2,Autumn,Clear sky
2024-10-21 03:00:00,19.8,88,0.0,7.3,0,2024,10,21,3,Autumn,Clear sky
2024-10-21 04:00:00,19.1,91,0.0,7.7,0,2024,10,21,4,Autumn,Clear sky
2024-10-21 05:00:00,18.9,92,0.0,7.4,0,2024,10,21,5,Autumn,Clear sky
